workerid,rt,bin,story,max,name,min,chosen_direction,gender,measure,pairs,give_number_question,tag,similar_to_whose_experiment,unchosen_contrast,backstory,type,response,bins,binned_histogram_prompt,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.clicks,Answer.time_in_minutes
0,31297,14,K of the kids laughed,14,Jeffrey,0,NA,male,binned_histogram,NA,How many of the kids do you think laughed?,joke,judith,NA,X told a joke to N kids,event,0.79,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of kids laughed.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,4923,NA,K of the marbles sank,14,Amy,0,left,female,lightning,"[[14, 13], [13, 10], [10, 5], [1, 5], [0, 1]]",How many of the marbles do you think sank?,marbles,judith,13 of the marbles sank.,X threw N marbles into a pool,event,14 of the marbles sank.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of marbles sank.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,1799,NA,K of the marbles sank,14,Amy,0,left,female,lightning,"[[14, 13], [13, 10], [10, 5], [1, 5], [0, 1]]",How many of the marbles do you think sank?,marbles,judith,10 of the marbles sank.,X threw N marbles into a pool,event,13 of the marbles sank.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of marbles sank.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,1217,NA,K of the marbles sank,14,Amy,0,left,female,lightning,"[[14, 13], [13, 10], [10, 5], [1, 5], [0, 1]]",How many of the marbles do you think sank?,marbles,judith,5 of the marbles sank.,X threw N marbles into a pool,event,10 of the marbles sank.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of marbles sank.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,1421,NA,K of the marbles sank,14,Amy,0,right,female,lightning,"[[14, 13], [13, 10], [10, 5], [1, 5], [0, 1]]",How many of the marbles do you think sank?,marbles,judith,1 of the marbles sank.,X threw N marbles into a pool,event,5 of the marbles sank.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of marbles sank.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,1373,NA,K of the marbles sank,14,Amy,0,right,female,lightning,"[[14, 13], [13, 10], [10, 5], [1, 5], [0, 1]]",How many of the marbles do you think sank?,marbles,judith,0 of the marbles sank.,X threw N marbles into a pool,event,1 of the marbles sank.,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",Please rate how likely it is that the following numbers of marbles sank.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49862,0-15,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.02,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49862,15-30,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.01,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49862,30-45,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.02,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49862,45-60,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.03,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49862,60-75,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.79,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49862,75-90,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,1,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49863,90-105,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.98,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49863,105-120,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.97,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49863,120-135,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.79,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49863,135-150,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.73,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49863,150-165,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.49,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49863,165-180,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.2,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
0,49863,180-195,The movie was K minutes long,210,Deborah,0,NA,female,binned_histogram,NA,How many minutes long do you think the movie was?,movies,ciyang,NA,X just went to the movies to see a blockbuster,duration,0.22,"[u'0-15', u'15-30', u'30-45', u'45-60', u'60-75', u'75-90', u'90-105', u'105-120', u'120-135', u'135-150', u'150-165', u'165-180', u'180-195', u'195-210', u'210 or more']",Please rate how likely it is that the movie was the following numbers of minutes long.,english,2,Female,27,"I liked the HIT, please post more!",Yes,3,Windows,900,1600,Chrome,3TRB893CSJAIGY5JVCQGL5E7CKQG74,324B845PFR5S6QGELK17CI2BW22C47,Everyday quantities,A 30-minute long experiment where you estimate everyday quantities.,"lingistics, science, philosophy, experiments, prices, game, fun, stanford, survey",$2.50,Mon May 25 07:04:46 PDT 2015,20,0,0,20,Reviewable,NotReviewed,,12000,0,Mon Jun 08 07:04:46 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3TRB893CSJAIGY5JVCQGL5E7CKQG74,3A1PQ49WVHHLSSJMG4WRUFUF50H1H0,0,Approved,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:05:05 PDT 2015,Mon May 25 07:14:07 PDT 2015,Mon May 25 07:18:37 PDT 2015,,,,,undefined,{},[],8.889716666666667
